item_category,item_key,item_name_en,brand_name,year,quarter,month,month_name,season,revenue,revenue_before_discount,total_discount_amount,discount_percentage,quantity_sold,purchase_count,customer_count,avg_quantity_per_purchase,revenue_per_unit,revenue_per_customer,quantity_on_promotion,revenue_on_promotion,purchases_with_promotion,promotion_quantity_percentage,promotion_revenue_percentage,promotion_purchase_percentage,avg_price,min_price,max_price,avg_base_price,revenue_previous_month,quantity_previous_month,customer_count_previous_month,revenue_growth_mom_pct,quantity_growth_mom_pct,customer_growth_mom_pct,revenue_till_date,quantity_till_date,customer_count_till_date,avg_monthly_revenue_till_date,avg_monthly_quantity_till_date,category_total_growth_pct,market_share_pct,revenue_percentile,growth_trend,performance_category,load_time
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,2,5,May,Spring,142.2,142.2,0.0,0.0,79,66,38,1.2,1.8,3.74,0,0.0,0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,177.92000000000007,99,47,-20.08,-20.2,-19.15,789.05,445,253,131.51,74.17,-5.19,4.94,0.38461538461538464,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,2,6,June,Summer,109.8,109.8,0.0,0.0,61,54,38,1.13,1.8,2.89,0,0.0,0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,142.19999999999993,79,38,-22.78,-22.78,0.0,898.85,506,291,128.41,72.29,-13.82,4.42,0.07692307692307693,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,3,7,July,Summer,123.96,123.96,0.0,0.0,68,62,41,1.1,1.82,3.02,0,0.0,0,0.0,0.0,0.0,1.82,1.8,1.84,1.82,109.79999999999991,61,38,12.9,11.48,7.89,1022.81,574,332,127.85,71.75,22.69,4.07,0.15384615384615385,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,3,8,August,Summer,163.76,163.76,0.0,0.0,89,79,46,1.13,1.84,3.56,0,0.0,0,0.0,0.0,0.0,1.84,1.84,1.84,1.84,123.96000000000005,68,41,32.11,30.88,12.2,1186.57,663,378,131.84,73.67,398.03,1.08,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,3,9,September,Fall,259.44,259.44,0.0,0.0,141,122,65,1.16,1.84,3.99,0,0.0,0,0.0,0.0,0.0,1.84,1.84,1.84,1.84,163.76000000000022,89,46,58.43,58.43,41.3,1446.01,804,443,144.6,80.4,52.26,1.12,0.2857142857142857,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,4,10,October,Fall,127.32,127.32,0.0,0.0,69,66,41,1.05,1.85,3.11,0,0.0,0,0.0,0.0,0.0,1.84,1.84,1.88,1.84,259.44000000000034,141,65,-50.93,-51.06,-36.92,1573.33,873,484,143.03,79.36,2.49,0.54,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,4,11,November,Fall,298.17,302.68,4.51,1.49,161,148,94,1.09,1.85,3.17,50,89.49,49,31.06,30.01,33.11,1.85,1.79,1.88,1.88,127.32000000000016,69,41,134.19,133.33,129.27,1871.5,1034,578,155.96,86.17,8.97,1.16,0.14285714285714285,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2023,4,12,December,Winter,349.68,349.68,0.0,0.0,186,179,118,1.04,1.88,2.96,0,0.0,0,0.0,0.0,0.0,1.88,1.88,1.88,1.88,298.16999999999973,161,94,17.28,15.53,25.53,2221.18,1220,696,170.86,93.85,-15.01,1.6,0.4666666666666667,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,b9c5d856f0380ca92e558a81c1a0c686,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Ritter Sport,2024,1,1,January,Winter,60.16,60.16,0.0,0.0,32,31,28,1.03,1.88,2.15,0,0.0,0,0.0,0.0,0.0,1.88,1.88,1.88,1.88,349.67999999999944,186,118,-82.8,-82.8,-76.27,2281.34,1252,724,162.95,89.43,-76.63,1.17,0.2,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2022,4,12,December,Winter,17.43,17.43,0.0,0.0,7,7,7,1.0,2.49,2.49,0,0.0,0,0.0,0.0,0.0,2.49,2.49,2.49,2.49,,,,,,,17.43,7,7,17.43,7.0,,4.58,0.16666666666666666,New,New,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,1,1,January,Winter,107.07,107.07,0.0,0.0,43,39,31,1.1,2.49,3.45,0,0.0,0,0.0,0.0,0.0,2.49,2.49,2.49,2.49,17.43,7,7,514.29,514.29,342.86,124.5,50,38,62.25,25.0,591.68,4.07,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,1,2,February,Winter,113.81,113.81,0.0,0.0,47,45,33,1.04,2.42,3.45,0,0.0,0,0.0,0.0,0.0,2.42,2.42,2.49,2.42,107.06999999999996,43,31,6.29,9.3,6.45,238.31,97,71,79.44,32.33,13.38,3.81,0.07692307692307693,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,1,3,March,Spring,180.6,180.6,0.0,0.0,74,54,37,1.37,2.44,4.88,0,0.0,0,0.0,0.0,0.0,2.44,2.42,2.46,2.44,113.81000000000006,47,33,58.69,57.45,12.12,418.91,171,108,104.73,42.75,24.5,4.86,0.3076923076923077,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,2,4,April,Spring,157.34,164.82,7.48,4.54,67,42,25,1.6,2.35,6.29,16,31.88,13,23.88,20.26,30.95,2.32,1.72,2.46,2.46,180.59999999999997,74,37,-12.88,-9.46,-32.43,576.25,238,133,115.25,47.6,-18.26,5.18,0.23076923076923078,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,2,5,May,Spring,151.2,151.2,0.0,0.0,61,55,35,1.11,2.48,4.32,0,0.0,0,0.0,0.0,0.0,2.48,2.46,2.48,2.48,157.34,67,25,-3.9,-8.96,40.0,727.45,299,168,121.24,49.83,-5.19,5.25,0.46153846153846156,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,2,6,June,Summer,143.16,143.16,0.0,0.0,57,53,35,1.08,2.51,4.09,0,0.0,0,0.0,0.0,0.0,2.51,2.48,2.54,2.51,151.19999999999993,61,35,-5.32,-6.56,0.0,870.61,356,203,124.37,50.86,-13.82,5.77,0.3076923076923077,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,3,7,July,Summer,114.3,114.3,0.0,0.0,45,43,29,1.05,2.54,3.94,0,0.0,0,0.0,0.0,0.0,2.54,2.54,2.54,2.54,143.16000000000005,57,35,-20.16,-21.05,-17.14,984.91,401,232,123.11,50.13,22.69,3.75,0.07692307692307693,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,3,8,August,Summer,188.79,192.69,3.9,2.02,75,63,42,1.19,2.52,4.49,22,52.64,21,29.33,27.88,33.33,2.51,2.31,2.57,2.57,114.3000000000001,45,29,65.17,66.67,44.83,1173.7,476,274,130.41,52.89,398.03,1.25,0.14285714285714285,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,3,9,September,Fall,236.44,236.44,0.0,0.0,92,86,56,1.07,2.57,4.22,0,0.0,0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,188.78999999999982,75,42,25.24,22.67,33.33,1410.14,568,330,141.01,56.8,52.26,1.02,0.14285714285714285,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,4,10,October,Fall,354.66,354.66,0.0,0.0,138,129,90,1.07,2.57,3.94,0,0.0,0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,236.4399999999996,92,56,50.0,50.0,60.71,1764.8,706,420,160.44,64.18,2.49,1.5,0.35714285714285715,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,4,11,November,Fall,407.08,407.08,0.0,0.0,156,148,113,1.05,2.61,3.6,0,0.0,0,0.0,0.0,0.0,2.61,2.57,2.61,2.61,354.6599999999993,138,90,14.78,13.04,25.56,2171.88,862,533,180.99,71.83,8.97,1.58,0.6428571428571429,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2023,4,12,December,Winter,426.15,426.15,0.0,0.0,163,152,100,1.07,2.61,4.26,0,0.0,0,0.0,0.0,0.0,2.61,2.61,2.62,2.61,407.0800000000013,156,113,4.68,4.49,-11.5,2598.03,1025,633,199.85,78.85,-15.01,1.94,0.8,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,bb8ba8e0cacb02d3fecb8478cf1be85c,"Reese’s Peanut Butter Cup Minis, 90 g",Reese's,2024,1,1,January,Winter,128.38,128.38,0.0,0.0,49,48,35,1.02,2.62,3.67,0,0.0,0,0.0,0.0,0.0,2.62,2.62,2.62,2.62,426.1500000000011,163,100,-69.87,-69.94,-65.0,2726.41,1074,668,194.74,76.71,-76.63,2.51,0.6666666666666666,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2022,4,12,December,Winter,37.95,37.95,0.0,0.0,11,10,8,1.1,3.45,4.74,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,,,,,,,37.95,11,8,37.95,11.0,,9.97,0.75,New,New,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,1,1,January,Winter,148.35,148.35,0.0,0.0,43,42,34,1.02,3.45,4.36,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,37.95,11,8,290.91,290.91,325.0,186.3,54,42,93.15,27.0,591.68,5.64,0.46153846153846156,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,1,2,February,Winter,162.15,162.15,0.0,0.0,47,44,29,1.07,3.45,5.59,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,148.35000000000002,43,34,9.3,9.3,-14.71,348.45,101,71,116.15,33.67,13.38,5.43,0.46153846153846156,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,1,3,March,Spring,175.95,175.95,0.0,0.0,51,51,34,1.0,3.45,5.17,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,162.14999999999995,47,29,8.51,8.51,17.24,524.4,152,105,131.1,38.0,24.5,4.74,0.15384615384615385,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,2,4,April,Spring,214.29,217.35,3.06,1.41,63,61,37,1.03,3.4,5.79,18,59.04,18,28.57,27.55,29.51,3.4,3.28,3.45,3.45,175.94999999999993,51,34,21.79,23.53,8.82,738.69,215,142,147.74,43.0,-18.26,7.06,0.6153846153846154,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,2,5,May,Spring,313.95,313.95,0.0,0.0,91,71,36,1.28,3.45,8.72,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,214.28999999999982,63,37,46.51,44.44,-2.7,1052.64,306,178,175.44,51.0,-5.19,10.9,0.8461538461538461,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,2,6,June,Summer,165.6,165.6,0.0,0.0,48,46,32,1.04,3.45,5.17,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,313.94999999999965,91,36,-47.25,-47.25,-11.11,1218.24,354,210,174.03,50.57,-13.82,6.67,0.46153846153846156,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,3,7,July,Summer,269.1,269.1,0.0,0.0,78,68,39,1.15,3.45,6.9,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,165.59999999999997,48,32,62.5,62.5,21.88,1487.34,432,249,185.92,54.0,22.69,8.84,0.7692307692307693,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,3,8,August,Summer,296.7,296.7,0.0,0.0,86,76,49,1.13,3.45,6.06,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,269.09999999999974,78,39,10.26,10.26,25.64,1784.04,518,298,198.23,57.56,398.03,1.96,0.6428571428571429,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,3,9,September,Fall,320.85,320.85,0.0,0.0,93,93,63,1.0,3.45,5.09,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,296.69999999999965,86,49,8.14,8.14,28.57,2104.89,611,361,210.49,61.1,52.26,1.39,0.35714285714285715,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,4,10,October,Fall,500.25,500.25,0.0,0.0,145,138,89,1.05,3.45,5.62,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,320.84999999999945,93,63,55.91,55.91,41.27,2605.14,756,450,236.83,68.73,2.49,2.11,0.5714285714285714,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,4,11,November,Fall,441.6,441.6,0.0,0.0,128,121,86,1.06,3.45,5.13,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,500.24999999999903,145,89,-11.72,-11.72,-3.37,3046.74,884,536,253.89,73.67,8.97,1.71,0.7142857142857143,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2023,4,12,December,Winter,338.1,338.1,0.0,0.0,98,92,76,1.07,3.45,4.45,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,441.5999999999991,128,86,-23.44,-23.44,-11.63,3384.84,982,612,260.37,75.54,-15.01,1.54,0.3333333333333333,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,d3ed3888a55bdc5f34aacbf9877850e1,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Tony's Chocolonely,2024,1,1,January,Winter,117.3,117.3,0.0,0.0,34,31,21,1.1,3.45,5.59,0,0.0,0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,338.0999999999995,98,76,-65.31,-65.31,-72.37,3502.14,1016,633,250.15,72.57,-76.63,2.29,0.5333333333333333,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2022,4,12,December,Winter,58.46,58.46,0.0,0.0,37,15,14,2.47,1.58,4.18,0,0.0,0,0.0,0.0,0.0,1.58,1.58,1.58,1.58,,,,,,,58.46,37,14,58.46,37.0,,15.36,1.0,New,New,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,1,1,January,Winter,238.58,238.58,0.0,0.0,151,69,48,2.19,1.58,4.97,0,0.0,0,0.0,0.0,0.0,1.58,1.58,1.58,1.58,58.46,37,14,308.11,308.11,242.86,297.04,188,62,148.52,94.0,591.68,9.07,0.8461538461538461,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,1,2,February,Winter,314.42,314.42,0.0,0.0,199,79,49,2.52,1.58,6.42,0,0.0,0,0.0,0.0,0.0,1.58,1.58,1.58,1.58,238.58000000000018,151,48,31.79,31.79,2.08,611.46,387,111,203.82,129.0,13.38,10.54,0.9230769230769231,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,1,3,March,Spring,267.02,267.02,0.0,0.0,169,82,54,2.06,1.58,4.94,0,0.0,0,0.0,0.0,0.0,1.58,1.58,1.58,1.58,314.4200000000001,199,49,-15.08,-15.08,10.2,878.48,556,165,219.62,139.0,24.5,7.19,0.6153846153846154,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,2,4,April,Spring,187.76,187.76,0.0,0.0,118,69,40,1.71,1.59,4.69,0,0.0,0,0.0,0.0,0.0,1.59,1.58,1.62,1.59,267.02000000000015,169,54,-29.68,-30.18,-25.93,1066.24,674,205,213.25,134.8,-18.26,6.18,0.46153846153846156,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,2,5,May,Spring,120.15,124.74,4.59,3.68,77,50,29,1.54,1.56,4.14,28,40.77,14,36.36,33.93,28.0,1.58,1.46,1.62,1.62,187.76000000000016,118,40,-36.01,-34.75,-27.5,1186.39,751,234,197.73,125.17,-5.19,4.17,0.15384615384615385,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,2,6,June,Summer,176.25,181.79,5.54,3.05,112,65,36,1.72,1.57,4.9,34,49.72,16,30.36,28.21,24.62,1.58,1.46,1.63,1.62,120.14999999999999,77,29,46.69,45.45,24.14,1362.64,863,270,194.66,123.29,-13.82,7.1,0.5384615384615384,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,3,7,July,Summer,191.81,193.97,2.16,1.11,119,67,43,1.78,1.61,4.46,27,41.85,18,22.69,21.82,26.87,1.61,1.55,1.63,1.63,176.25000000000006,112,36,8.83,6.25,19.44,1554.45,982,313,194.31,122.75,22.69,6.3,0.5384615384615384,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,3,8,August,Summer,224.63,224.63,0.0,0.0,136,66,47,2.06,1.65,4.78,0,0.0,0,0.0,0.0,0.0,1.66,1.63,1.68,1.66,191.8099999999999,119,43,17.11,14.29,9.3,1779.08,1118,360,197.68,124.22,398.03,1.48,0.35714285714285715,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,3,9,September,Fall,352.8,352.8,0.0,0.0,210,134,68,1.57,1.68,5.19,0,0.0,0,0.0,0.0,0.0,1.68,1.68,1.68,1.68,224.63000000000008,136,47,57.06,54.41,44.68,2131.88,1328,428,213.19,132.8,52.26,1.53,0.5714285714285714,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,4,10,October,Fall,284.25,287.14,2.89,1.01,170,101,68,1.68,1.67,4.18,35,56.61,21,20.59,19.92,20.79,1.67,1.62,1.7,1.69,352.80000000000086,210,68,-19.43,-19.05,0.0,2416.13,1498,496,219.65,136.18,2.49,1.2,0.2857142857142857,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,4,11,November,Fall,210.8,210.8,0.0,0.0,124,79,62,1.57,1.7,3.4,0,0.0,0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,284.2500000000001,170,68,-25.84,-27.06,-8.82,2626.93,1622,558,218.91,135.17,8.97,0.82,0.07142857142857142,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2023,4,12,December,Winter,155.1,155.1,0.0,0.0,90,62,48,1.45,1.72,3.23,0,0.0,0,0.0,0.0,0.0,1.72,1.7,1.76,1.72,210.8,124,62,-26.42,-27.42,-22.58,2782.03,1712,606,214.0,131.69,-15.01,0.71,0.06666666666666667,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,e98605036c98cd2c57d3eaf01e1c49ad,"Ritter Sport Chocolate Wafer, 100 g",Ritter Sport,2024,1,1,January,Winter,52.8,52.8,0.0,0.0,30,16,14,1.88,1.76,3.77,0,0.0,0,0.0,0.0,0.0,1.76,1.76,1.76,1.76,155.10000000000014,90,48,-65.96,-66.67,-70.83,2834.83,1742,620,202.49,124.43,-76.63,1.03,0.06666666666666667,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,eb53c87b1ee83c0586a633daab87837f,"Ferrero Kinder Bueno Chocolate Bar, (10x21,5 g), 215 g",Ferrero,2023,4,12,December,Winter,100.71,100.71,0.0,0.0,27,15,10,1.8,3.73,10.07,0,0.0,0,0.0,0.0,0.0,3.73,3.73,3.73,3.73,,,,,,,100.71,27,10,100.71,27.0,-15.01,0.46,0.0,New,New,2025-12-30 20:02:33.017625+01
Chocolate,eb53c87b1ee83c0586a633daab87837f,"Ferrero Kinder Bueno Chocolate Bar, (10x21,5 g), 215 g",Ferrero,2024,1,1,January,Winter,294.67,294.67,0.0,0.0,79,47,37,1.68,3.73,7.96,0,0.0,0,0.0,0.0,0.0,3.73,3.73,3.73,3.73,100.71,27,10,192.59,192.59,270.0,395.38,106,47,197.69,53.0,-76.63,5.75,0.9333333333333333,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Chocolate & Sweet Spreads,008400fe0a12cc313b1b998c107cafea,Foodspring Protein Cream Hazelnut 200 g,Foodspring,2023,1,1,January,Winter,7.13,7.13,0.0,0.0,1,1,1,1.0,7.13,7.13,0,0.0,0,0.0,0.0,0.0,7.13,7.13,7.13,7.13,,,,,,,7.13,1,1,7.13,1.0,308.76,2.43,0.0,New,New,2025-12-30 20:02:33.017625+01
Chocolate & Sweet Spreads,008400fe0a12cc313b1b998c107cafea,Foodspring Protein Cream Hazelnut 200 g,Foodspring,2023,1,3,March,Spring,14.19,14.19,0.0,0.0,2,2,2,1.0,7.1,7.1,0,0.0,0,0.0,0.0,0.0,7.1,7.06,7.13,7.1,7.13,1,1,99.02,100.0,100.0,21.32,3,3,10.66,1.5,7.42,3.88,0.25,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate & Sweet Spreads,008400fe0a12cc313b1b998c107cafea,Foodspring Protein Cream Hazelnut 200 g,Foodspring,2023,2,4,April,Spring,14.12,14.12,0.0,0.0,2,2,1,1.0,7.06,14.12,0,0.0,0,0.0,0.0,0.0,7.06,7.06,7.06,7.06,14.19,2,2,-0.49,0.0,-50.0,35.44,5,4,11.81,1.67,5.94,3.65,0.0,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate & Sweet Spreads,008400fe0a12cc313b1b998c107cafea,Foodspring Protein Cream Hazelnut 200 g,Foodspring,2023,2,5,May,Spring,7.09,7.09,0.0,0.0,1,1,1,1.0,7.09,7.09,0,0.0,0,0.0,0.0,0.0,7.09,7.09,7.09,7.09,14.12,2,1,-49.79,-50.0,0.0,42.53,6,5,10.63,1.5,-25.48,2.46,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate & Sweet Spreads,008400fe0a12cc313b1b998c107cafea,Foodspring Protein Cream Hazelnut 200 g,Foodspring,2023,2,6,June,Summer,7.09,7.09,0.0,0.0,1,1,1,1.0,7.09,7.09,0,0.0,0,0.0,0.0,0.0,7.09,7.09,7.09,7.09,7.09,1,1,0.0,0.0,0.0,49.62,7,6,9.92,1.4,15.13,2.13,0.25,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
